id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat,label
88187,0.520594,tcp,-,FIN,10,6,2516,268,28.81324,254,252,34806.39453,3442.22168,2,1,56.065111,85.999,2921.449125,126.06843,255,1518033223,3549771961,255,0.204677,0.090591,0.114086,252,45,0,0,8,1,1,1,1,5,0,0,0,1,5,0,Normal,0
169986,1.324737,tcp,-,FIN,10,8,496,354,12.832736,254,252,2699.403809,1872.069824,2,1,142.782333,180.113141,9205.743581,263.023188,255,344132495,331390611,255,0.173622,0.063936,0.109686,50,44,0,0,3,1,3,1,1,19,0,0,0,2,3,0,Exploits,1
31731,3.631897,tcp,ssh,FIN,108,114,9504,12298,60.849744,31,29,20740.67578,26853.18555,26,31,34.260482,32.422268,2440.813777,2373.57526,255,1115373238,3261056444,255,0.00073,0.000594,0.000136,88,108,0,0,1,0,2,1,1,2,0,0,0,3,4,0,Normal,0
75984,1.463551,tcp,-,FIN,14,10,5158,786,15.715202,254,252,26182.89258,3870.039307,4,2,112.580844,145.387891,6804.53421,249.85875,255,3466394150,729742427,255,0.206461,0.099292,0.107169,368,79,0,0,4,1,1,2,1,1,0,0,0,2,1,0,Fuzzers,1
151355,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,17,16,16,34,0,0,0,16,34,0,Generic,1
38336,0.036065,udp,-,CON,4,4,528,304,194.093991,31,29,87841.39844,50575.34766,0,0,7.023667,7.304,9.930844,10.321638,0,0,0,0,0.0,0.0,0.0,132,76,0,0,9,0,4,1,1,5,0,0,0,2,8,0,Normal,0
55107,0.520163,tcp,http,FIN,10,6,914,268,28.837115,254,252,12657.57129,3445.073975,2,1,52.049,92.787602,2579.159519,126.942016,255,162084330,2119769860,255,0.118288,0.056215,0.062073,91,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
159312,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,16,16,16,27,0,0,0,16,27,0,Generic,1
2533,0.018177,tcp,-,FIN,16,18,1540,1644,1815.481022,31,29,635528.375,683501.125,4,4,1.1916,1.106313,72.333339,2.258769,255,1162201343,1166337167,255,0.000595,0.000473,0.000122,96,91,0,0,8,0,8,6,1,7,0,0,0,9,14,0,Normal,0
158579,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,23,23,12,23,0,0,0,25,23,0,Generic,1
32879,0.016564,tcp,-,FIN,16,18,1540,1644,1992.27235,31,29,697416.0625,750060.375,4,4,1.081267,0.934353,63.68059,1.862746,255,266237398,271972359,255,0.000827,0.000675,0.000152,96,91,0,0,2,0,3,2,1,3,0,0,0,4,5,0,Normal,0
16521,0.001036,udp,dns,CON,2,2,146,178,2895.752973,31,29,563706.5625,687258.6875,0,0,0.026,0.031,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,1,1,1,1,0,0,0,3,1,0,Normal,0
163642,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,17,17,17,33,0,0,0,17,33,0,Generic,1
44963,0.548126,tcp,http,FIN,10,8,858,1110,31.014768,62,252,11282.07813,14186.51953,2,2,60.902889,70.42243,3120.812003,125.373883,255,3943671627,1859189915,255,0.138888,0.054543,0.084345,86,139,1,176,4,1,2,2,2,3,0,0,4,3,3,0,Normal,0
93666,5e-06,unas,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,12,0,0,0,4,9,0,Backdoor,1
161894,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,34,18,34,0,0,0,34,34,0,Generic,1
105014,0.944886,tcp,-,FIN,10,8,534,354,17.991588,254,252,4072.44873,2624.655273,2,1,104.897778,120.18457,6011.872877,202.938922,255,2915633760,4095274602,255,0.16379,0.103585,0.060205,53,44,0,0,4,1,2,1,1,4,0,0,0,1,5,0,Normal,0
23,0.964656,tcp,ftp,CON,14,12,690,950,25.915974,62,252,5315.884766,7223.300293,5,6,74.204308,59.700727,3869.615403,65.75518,255,996917599,59266788,255,0.112429,0.052589,0.05984,49,79,0,0,1,3,1,1,1,2,1,1,0,2,1,0,Normal,0
76316,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,3,3,3,5,0,0,0,3,5,0,Exploits,1
126693,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,17,16,16,26,0,0,0,16,26,0,Generic,1
26323,1.004598,tcp,http,FIN,12,18,1580,10168,28.867268,31,29,11538.94336,76480.34375,3,5,91.294909,59.05412,9527.76425,7673.760719,255,2064655889,4215241386,255,0.000808,0.000674,0.000134,132,565,1,0,1,0,2,1,1,1,0,0,1,1,1,0,Normal,0
52589,8e-06,any,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,8,2,3,3,3,9,0,0,0,5,8,0,DoS,1
151393,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,15,15,15,25,0,0,0,16,25,0,Generic,1
47433,1.061898,tcp,-,FIN,10,8,534,354,16.009071,254,252,3623.700195,2335.440918,2,1,115.875667,131.168719,6361.869617,271.915125,255,2758495242,4053974291,255,0.212428,0.143716,0.068712,53,44,0,0,3,1,1,1,1,3,0,0,0,1,3,0,Normal,0
149665,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,13,12,12,25,0,0,0,13,24,0,Generic,1
157308,3.061862,tcp,smtp,FIN,48,24,40936,1806,23.188504,62,252,104731.0469,4522.738281,21,8,65.146,128.299648,5853.576856,232.988422,255,3738697649,3346778370,255,0.253167,0.110209,0.142958,853,75,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
147646,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,16,16,16,32,0,0,0,16,32,0,Generic,1
60826,0.569857,tcp,-,FIN,10,6,534,268,26.322393,254,252,6752.571289,3144.648682,2,1,63.188556,94.637602,3209.195923,150.134641,255,3231717591,4027437854,255,0.194079,0.096666,0.097413,53,45,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
58384,1.044016,tcp,-,FIN,14,12,774,642,23.945993,254,252,5509.494141,4513.34082,4,3,80.243231,90.74318,4593.989531,137.528344,255,228296078,4014458433,255,0.109954,0.045836,0.064118,55,54,0,0,3,1,1,1,1,3,0,0,0,9,3,0,Fuzzers,1
155614,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,34,34,16,39,0,0,0,35,39,0,Generic,1
83048,0.702454,tcp,-,FIN,10,6,524,268,21.353712,254,252,5375.441406,2551.056885,2,1,66.098222,120.806398,3646.639921,164.500984,255,1906593012,182686907,255,0.209765,0.098413,0.111352,52,45,0,0,4,1,1,1,1,2,0,0,0,2,2,0,Normal,0
174370,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,17,33,0,0,0,33,33,0,Generic,1
34072,0.153603,tcp,-,FIN,20,22,4120,2664,266.921866,31,29,203850.1875,132445.3281,7,7,8.055632,7.292,706.936722,19.79273,255,2013972448,2016916909,255,0.000588,0.000469,0.000119,206,121,0,0,5,0,3,1,1,4,0,0,0,1,8,0,Normal,0
126951,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,32,2,32,32,14,32,0,0,0,32,32,0,Generic,1
84530,0.777642,tcp,-,FIN,10,6,910,268,19.289081,254,252,8425.470703,2304.402344,2,1,81.394,108.873797,4158.404897,151.746688,255,934515953,3903183671,255,0.284899,0.233268,0.051631,91,45,0,0,10,1,2,2,1,5,0,0,0,2,5,0,Normal,0
163433,1.2e-05,udp,-,INT,2,0,168,0,83333.33039,254,0,56000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,2,2,1,1,1,1,0,0,0,3,1,0,Reconnaissance,1
71922,9e-06,udp,-,INT,2,0,78,0,111111.1072,254,0,34666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,0,0,0,9,2,1,1,1,9,0,0,0,1,9,0,Normal,0
66775,0.284794,tcp,-,FIN,12,10,2832,621,73.737508,254,252,72922.88281,15702.57813,3,3,25.573364,30.701889,1529.914344,40.438379,255,3160179710,3467304064,255,0.024358,0.008434,0.015924,236,62,0,0,3,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
17145,0.001073,udp,dns,CON,2,2,146,178,2795.899292,31,29,544268.375,663560.125,0,0,0.008,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,3,1,1,1,0,0,0,2,3,0,Normal,0
32128,0.023857,tcp,-,FIN,50,48,3062,32538,4065.89272,31,29,1006329.438,10683992.0,7,18,0.490708,0.496894,0.0,31.697421,255,457959087,2633609025,255,0.00091,0.0005,0.00041,61,678,0,0,9,0,5,1,1,6,0,0,0,4,8,0,Normal,0
138387,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,17,17,17,19,0,0,0,17,19,0,Generic,1
156458,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,26,2,17,16,16,26,0,0,0,16,29,0,Generic,1
138501,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,22,2,19,18,18,22,0,0,0,19,22,0,Generic,1
69792,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,Exploits,1
124272,9e-06,wb-mon,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,Exploits,1
125354,0.898425,tcp,http,FIN,10,8,832,1842,18.922003,62,252,6669.449219,14354.00879,2,2,99.825,119.497,5929.088979,238.127438,255,2156093698,2195566571,255,0.144434,0.047747,0.096687,83,230,1,498,1,1,1,1,1,1,0,0,1,7,1,0,Exploits,1
150729,2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,17,33,0,0,0,33,33,0,Generic,1
93811,0.819256,tcp,http,FIN,14,32,984,34374,54.927885,62,252,8925.170898,325173.0938,2,14,60.566464,24.341097,2993.994403,2131.881408,255,2297749916,3770714413,255,0.098237,0.064678,0.033559,70,1074,1,16293,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
11598,0.045858,tcp,-,FIN,68,70,4014,59460,2987.483134,31,29,689955.9375,10224781.0,7,28,0.700708,0.657623,0.0,40.767104,255,229193286,2394063655,255,0.000602,0.000479,0.000123,59,849,0,0,9,0,1,1,1,2,0,0,0,3,4,0,Normal,0
62292,1.5e-05,udp,-,INT,2,0,168,0,66666.66835,254,0,44800000.0,0.0,0,0,0.015,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,7,1,0,Reconnaissance,1
135681,1.144706,tcp,-,FIN,10,8,564,354,14.850975,254,252,3550.256592,2166.495117,2,1,121.209333,150.998578,7070.180489,221.384891,255,2752642943,3555489495,255,0.164781,0.087696,0.077085,56,44,0,0,7,1,1,1,1,1,0,0,0,4,2,0,Reconnaissance,1
97341,1.717829,tcp,-,FIN,26,70,1346,72692,55.302362,62,252,6030.868164,333695.625,6,33,68.713162,23.779494,3677.769401,2215.540541,255,3534849331,3360600973,255,0.072947,0.048595,0.024352,52,1038,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Exploits,1
120793,0.857203,tcp,ftp,FIN,20,22,1084,1648,47.829977,62,252,9612.65918,14689.63574,7,9,45.115949,39.193476,2449.200278,2242.93119,255,578618211,3290646084,255,0.049355,0.033346,0.016009,54,75,0,0,1,1,1,1,1,2,1,1,0,2,1,0,Exploits,1
43072,1.379322,tcp,-,FIN,10,8,554,354,12.324895,254,252,2894.175537,1797.984741,2,1,145.195889,179.838859,8293.704286,310.104406,255,3270630001,1668948576,255,0.191708,0.120447,0.071261,55,44,0,0,2,1,2,1,1,2,0,0,0,1,3,0,Normal,0
130901,1e-05,udp,dns,INT,2,0,114,0,100000.0025,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,34,34,16,34,0,0,0,35,34,0,Generic,1
99028,0.559848,tcp,http,FIN,10,8,808,1330,30.365384,62,252,10402.82324,16633.08594,2,2,62.205333,69.09657,3562.881676,126.949922,255,1218128571,2575287298,255,0.099577,0.057906,0.041671,81,166,1,263,2,1,1,1,1,2,0,0,1,2,2,0,Analysis,1
48634,1e-05,udp,-,INT,2,0,104,0,100000.0025,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,2,0,0,0,1,3,0,Fuzzers,1
42672,0.554218,tcp,-,FIN,10,6,628,268,27.065162,254,252,8170.070312,3233.384766,2,1,54.138444,95.391,2810.752676,132.335203,255,1101465534,600260583,255,0.15813,0.077257,0.080873,63,45,0,0,7,1,1,1,1,7,0,0,0,2,7,0,Normal,0
116099,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,3,3,0,DoS,1
157035,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,17,17,17,19,0,0,0,17,19,0,Generic,1
18821,0.00104,udp,dns,CON,2,2,146,178,2884.615377,31,29,561538.4375,684615.375,0,0,0.005,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,4,2,1,5,0,0,0,6,1,0,Normal,0
65061,9e-06,crudp,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,24,5,0,DoS,1
172911,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,17,17,17,25,0,0,0,17,25,0,Generic,1
49964,3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,2,2,3,0,0,0,2,3,0,Exploits,1
63944,1.090747,tcp,http,FIN,10,8,1794,1066,15.585649,254,252,11845.09375,6843.016602,2,2,121.181556,142.153422,6601.967019,281.431812,255,2424965439,1358997634,255,0.166616,0.095663,0.070953,179,133,0,0,4,1,1,3,1,1,0,0,0,5,1,0,Exploits,1
67954,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,8,7,0,Exploits,1
80114,42.662464,tcp,-,FIN,24,18,2108,1568,0.961032,254,252,378.974823,277.714844,7,4,1854.889868,2506.53525,272320.0141,9715.074,255,1994402558,2186575188,255,0.117359,0.040064,0.077295,88,87,0,0,4,1,1,1,1,4,0,0,0,1,4,0,Fuzzers,1
125964,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,13,13,13,13,0,0,0,13,13,0,Generic,1
174668,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,6,6,6,6,0,0,0,7,6,0,Generic,1
47537,6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,6,2,3,3,1,6,0,0,0,4,6,0,Normal,0
75547,1.124669,tcp,-,FIN,10,8,564,354,15.115559,254,252,3613.507812,2205.093262,2,1,121.529222,152.062578,7944.640838,219.021203,255,3392603565,242736155,255,0.084451,0.060222,0.024229,56,44,0,0,1,1,1,1,1,2,0,0,0,1,1,0,Reconnaissance,1
37962,0.003997,tcp,http,FIN,8,10,1044,824,4253.189962,31,29,1829372.0,1485113.875,2,2,0.520571,0.385778,33.571991,0.679047,255,2956200815,2953026487,255,0.000646,0.00052,0.000126,131,82,1,83,1,0,3,1,1,1,0,0,1,2,6,0,Normal,0
35906,0.102754,tcp,-,FIN,60,62,3598,48710,1177.569766,31,29,275531.875,3731241.75,7,24,1.736305,1.675656,94.682791,94.462366,255,574361283,574677812,255,0.000647,0.00053,0.000117,60,786,0,0,5,0,7,1,1,3,0,0,0,3,14,0,Normal,0
118595,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,18,18,18,25,0,0,0,18,25,0,Generic,1
142105,0.581856,tcp,http,FIN,10,6,946,268,25.779574,254,252,11714.23828,3079.799805,2,1,54.455111,74.998797,3070.087354,95.499023,255,3517779194,3490645595,255,0.248156,0.206854,0.041302,95,45,1,0,2,1,1,1,1,1,0,0,1,1,1,0,Exploits,1
100951,1e-05,sun-nd,-,INT,1,0,60,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,60,0,0,0,2,2,1,1,1,2,0,0,0,1,2,0,Fuzzers,1
25268,0.036106,udp,-,CON,4,4,520,304,193.873586,31,29,86412.22656,50517.91797,0,0,6.998,7.699333,9.883231,10.880724,0,0,0,0,0.0,0.0,0.0,130,76,0,0,9,0,4,1,1,3,0,0,0,6,5,0,Normal,0
139812,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,33,33,16,33,0,0,0,33,33,0,Generic,1
20847,0.001063,udp,dns,CON,2,2,146,178,2822.201463,31,29,549388.5625,669802.5,0,0,0.008,0.007,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,6,0,2,2,1,6,0,0,0,5,2,0,Normal,0
69260,9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,2,1,1,3,0,0,0,20,3,0,Exploits,1
68575,5e-06,rdp,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,13,2,4,4,4,13,0,0,0,5,13,0,Exploits,1
165656,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,18,17,17,17,0,0,0,17,17,0,Generic,1
54301,7e-06,gmtp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,2,2,2,0,0,0,27,2,0,DoS,1
173413,0.719602,tcp,-,FIN,10,8,590,354,23.62417,254,252,5903.263184,3446.349609,2,1,79.955778,98.308,4702.47612,177.758484,255,3935761946,3528103818,255,0.057216,0.030771,0.026445,59,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Fuzzers,1
3696,0.000985,udp,dns,CON,2,2,146,178,3045.685126,31,29,592893.375,722842.625,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,3,1,1,2,0,0,0,6,2,0,Normal,0
154994,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,33,2,18,17,17,33,0,0,0,17,33,0,Generic,1
15781,0.006212,tcp,-,FIN,18,18,3936,2456,5634.256456,31,29,4788152.0,2987765.75,7,7,0.344647,0.331706,17.495031,0.461372,255,535081194,2684669291,255,0.000713,0.000572,0.000141,219,136,0,0,9,0,3,1,1,3,0,0,0,3,7,0,Normal,0
171426,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,16,16,16,27,0,0,0,16,27,0,Generic,1
154601,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,30,2,17,17,17,30,0,0,0,17,30,0,Generic,1
168046,5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,8,2,8,8,8,8,0,0,0,8,8,0,Generic,1
66247,1e-06,unas,-,INT,2,0,200,0,1000000.003,254,0,800000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,3,7,0,DoS,1
130404,7e-06,ifmp,-,INT,2,0,200,0,142857.1409,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,3,5,0,Analysis,1
133576,4e-06,udp,dns,INT,2,0,114,0,250000.0006,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,25,2,16,16,16,25,0,0,0,17,25,0,Generic,1
76628,0.831067,tcp,http,FIN,12,6,3504,268,20.455631,254,252,30919.28711,2156.26416,3,1,75.551544,156.952203,4932.187051,289.334219,255,357298190,85452982,255,0.119286,0.045684,0.073602,292,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,Exploits,1
88705,0.951766,tcp,-,FIN,10,6,534,268,15.760176,254,252,4043.010498,1882.815674,2,1,102.006889,173.309797,6171.631614,306.184969,255,3634814301,2186415320,255,0.153796,0.085209,0.068587,53,45,0,0,5,1,2,1,1,3,0,0,0,3,4,0,Normal,0
127815,0.72002,tcp,-,FIN,10,8,564,354,23.610455,254,252,5644.287598,3444.348877,2,1,78.510889,99.586859,5626.715495,148.496234,255,1718990276,3421446627,255,0.067945,0.022909,0.045036,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
135944,8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,24,2,9,9,9,24,0,0,0,9,24,0,Generic,1
67318,0.684115,tcp,-,FIN,10,8,564,354,24.849624,254,252,5940.521973,3625.121582,2,1,76.012778,96.429859,5443.539899,139.604203,255,2695000726,4194163578,255,0.057125,0.008362,0.048763,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,Reconnaissance,1
170379,9e-06,mobile,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,3,3,3,6,0,0,0,4,6,0,DoS,1
154401,9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,36,34,16,34,0,0,0,34,34,0,Generic,1
7678,0.156334,tcp,-,FIN,20,22,4240,2664,262.259013,31,29,206122.7969,130131.6406,7,7,8.210579,7.419429,730.439688,20.488027,255,3690251324,1543704353,255,0.000639,0.000522,0.000117,212,121,0,0,8,0,3,1,1,2,0,0,0,3,12,0,Normal,0
12657,0.001797,udp,-,CON,4,4,528,304,3895.381307,31,29,1762938.25,1015025.063,0,0,0.443667,0.246667,0.622489,0.341768,0,0,0,0,0.0,0.0,0.0,132,76,0,0,4,0,7,1,1,3,0,0,0,6,7,0,Normal,0
104917,2.939419,tcp,-,FIN,10,8,840,452,5.783456,254,252,2057.549561,1077.764038,2,2,309.711667,403.365437,23028.2656,653.118187,255,185670153,1492283865,255,0.184939,0.115855,0.069084,84,57,0,0,3,1,2,1,1,2,0,0,0,2,3,0,Exploits,1
174159,3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,18,17,17,17,0,0,0,17,17,0,Generic,1
97906,1.00255,tcp,-,FIN,10,8,1376,354,16.95676,254,252,9886.789062,2473.692139,2,1,107.954778,128.75857,6101.003964,214.901578,255,3870886737,2419827335,255,0.169274,0.101224,0.06805,138,44,0,0,2,1,2,1,1,1,0,0,0,1,1,0,Exploits,1
